NAPS_ID,EMS_ID,STATION_NAME,REGION,OWNER,DATE,MONTH,YEAR,MONTHLY1-HR_AVG-STATION,ANNUAL1-HR_AVG-STATION,MONTHLY1-HR_AVG-REGION,ANNUAL1-HR_AVG-REGION
10,0110000,Victoria Air 1,01 - Vancouver Island,ENV,1980-01-01 02:00:00,1,1980,12.507,15.338,12.507,15.338
10,0110000,Victoria Air 1,01 - Vancouver Island,ENV,1980-02-01 00:00:00,2,1980,12.274,15.338,12.274,15.338
10,0110000,Victoria Air 1,01 - Vancouver Island,ENV,1980-03-01 00:00:00,3,1980,21.719,15.338,21.719,15.338
10,0110000,Victoria Air 1,01 - Vancouver Island,ENV,1980-04-01 00:00:00,4,1980,24.368,15.338,24.368,15.338
10,0110000,Victoria Air 1,01 - Vancouver Island,ENV,1980-05-01 00:00:00,5,1980,23.481,15.338,23.481,15.338
10,0110000,Victoria Air 1,01 - Vancouver Island,ENV,1980-06-01 00:00:00,6,1980,15.263,15.338,15.263,15.338
10,0110000,Victoria Air 1,01 - Vancouver Island,ENV,1980-07-01 00:00:00,7,1980,14.036,15.338,14.036,15.338
10,0110000,Victoria Air 1,01 - Vancouver Island,ENV,1980-08-01 00:00:00,8,1980,5.0,15.338,5.0,15.338
10,0110000,Victoria Air 1,01 - Vancouver Island,ENV,1980-09-23 14:00:00,9,1980,6.283,15.338,6.283,15.338
10,0110000,Victoria Air 1,01 - Vancouver Island,ENV,1980-10-03 15:00:00,10,1980,8.66,15.338,8.66,15.338
10,0110000,Victoria Air 1,01 - Vancouver Island,ENV,1980-11-01 00:00:00,11,1980,10.713,15.338,10.713,15.338
10,0110000,Victoria Air 1,01 - Vancouver Island,ENV,1980-12-01 00:00:00,12,1980,10.292,15.338,10.292,15.338
10,0110000,Victoria Air 1,01 - Vancouver Island,ENV,1981-03-30 12:00:00,3,1981,24.583,16.415,24.583,16.415
10,0110000,Victoria Air 1,01 - Vancouver Island,ENV,1981-04-01 00:00:00,4,1981,24.153,16.415,24.153,16.415
10,0110000,Victoria Air 1,01 - Vancouver Island,ENV,1981-05-01 02:00:00,5,1981,23.823,16.415,23.823,16.415
10,0110000,Victoria Air 1,01 - Vancouver Island,ENV,1981-06-01 00:00:00,6,1981,19.049,16.415,19.049,16.415
10,0110000,Victoria Air 1,01 - Vancouver Island,ENV,1981-07-01 00:00:00,7,1981,14.317,16.415,14.317,16.415
10,0110000,Victoria Air 1,01 - Vancouver Island,ENV,1981-08-01 00:00:00,8,1981,15.867,16.415,15.867,16.415
10,0110000,Victoria Air 1,01 - Vancouver Island,ENV,1981-09-01 00:00:00,9,1981,14.196,16.415,14.196,16.415
10,0110000,Victoria Air 1,01 - Vancouver Island,ENV,1981-10-01 00:00:00,10,1981,9.755,16.415,9.755,16.415
10,0110000,Victoria Air 1,01 - Vancouver Island,ENV,1981-11-01 00:00:00,11,1981,9.346,16.415,9.346,16.415
10,0110000,Victoria Air 1,01 - Vancouver Island,ENV,1981-12-18 12:00:00,12,1981,8.774,16.415,8.774,16.415
10,0110000,Victoria Air 1,01 - Vancouver Island,ENV,1982-01-01 00:00:00,1,1982,14.069,15.415,14.069,15.415
10,0110000,Victoria Air 1,01 - Vancouver Island,ENV,1982-02-01 00:00:00,2,1982,13.065,15.415,13.065,15.415
10,0110000,Victoria Air 1,01 - Vancouver Island,ENV,1982-03-01 00:00:00,3,1982,16.472,15.415,16.472,15.415
10,0110000,Victoria Air 1,01 - Vancouver Island,ENV,1982-04-01 00:00:00,4,1982,25.754,15.415,25.754,15.415
