NAPS_ID,EMS_ID,STATION_NAME,REGION,OWNER,DATE,MONTH,YEAR,MONTHLY1-HR_AVG-STATION,ANNUAL1-HR_AVG-STATION,MONTHLY1-HR_AVG-REGION,ANNUAL1-HR_AVG-REGION,LAT,LONG
10,0110030,Victoria PAPS,01 - Vancouver Island,MVRD,1992-12-14 20:00:00,12,1992,31.325,31.325,31.325,31.325,48.4239,-123.3553
10,0110030,Victoria PAPS,01 - Vancouver Island,MVRD,1993-01-01 00:00:00,1,1993,35.812,23.542,35.812,23.542,48.4239,-123.3553
10,0110030,Victoria PAPS,01 - Vancouver Island,MVRD,1993-02-01 00:00:00,2,1993,49.612,23.542,49.612,23.542,48.4239,-123.3553
10,0110030,Victoria PAPS,01 - Vancouver Island,MVRD,1993-03-01 00:00:00,3,1993,25.655,23.542,25.655,23.542,48.4239,-123.3553
10,0110030,Victoria PAPS,01 - Vancouver Island,MVRD,1993-04-01 00:00:00,4,1993,6.061,23.542,6.061,23.542,48.4239,-123.3553
10,0110030,Victoria PAPS,01 - Vancouver Island,MVRD,1993-05-01 00:00:00,5,1993,5.561,23.542,5.561,23.542,48.4239,-123.3553
10,0110030,Victoria PAPS,01 - Vancouver Island,MVRD,1993-06-01 00:00:00,6,1993,3.0,23.542,3.0,23.542,48.4239,-123.3553
10,0110030,Victoria PAPS,01 - Vancouver Island,MVRD,1993-07-01 00:00:00,7,1993,4.751,23.542,4.751,23.542,48.4239,-123.3553
10,0110030,Victoria PAPS,01 - Vancouver Island,MVRD,1993-08-01 00:00:00,8,1993,17.187,23.542,17.187,23.542,48.4239,-123.3553
10,0110030,Victoria PAPS,01 - Vancouver Island,MVRD,1993-09-01 00:00:00,9,1993,34.268,23.542,34.268,23.542,48.4239,-123.3553
10,0110030,Victoria PAPS,01 - Vancouver Island,MVRD,1993-10-01 00:00:00,10,1993,42.964,23.542,42.964,23.542,48.4239,-123.3553
10,0110030,Victoria PAPS,01 - Vancouver Island,MVRD,1993-11-17 15:00:00,11,1993,33.96,23.542,33.96,23.542,48.4239,-123.3553
10,0110030,Victoria PAPS,01 - Vancouver Island,MVRD,1993-12-01 00:00:00,12,1993,38.796,23.542,38.796,23.542,48.4239,-123.3553
10,0110030,Victoria PAPS,01 - Vancouver Island,MVRD,1994-01-01 00:00:00,1,1994,34.132,20.227,34.132,20.227,48.4239,-123.3553
10,0110030,Victoria PAPS,01 - Vancouver Island,MVRD,1994-02-01 00:00:00,2,1994,22.367,20.227,22.367,20.227,48.4239,-123.3553
10,0110030,Victoria PAPS,01 - Vancouver Island,MVRD,1994-03-01 00:00:00,3,1994,23.596,20.227,23.596,20.227,48.4239,-123.3553
