NAPS_ID,EMS_ID,STATION_NAME,REGION,OWNER,DATE,MONTH,YEAR,MONTHLY1-HR_AVG,ANNUAL1-HR_AVG
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2002-01-22,1,2002,2.838,5.449
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2002-01-31,2,2002,3.63,5.449
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2002-02-28,3,2002,4.285,5.449
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2002-03-31,4,2002,5.135,5.449
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2002-04-30,5,2002,4.586,5.449
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2002-05-31,6,2002,5.527,5.449
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2002-06-30,7,2002,6.088,5.449
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2002-07-31,8,2002,6.636,5.449
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2002-08-31,9,2002,5.03,5.449
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2002-09-30,10,2002,8.448,5.449
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2002-10-31,11,2002,6.939,5.449
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2002-11-30,12,2002,4.288,5.449
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2002-12-31,1,2003,3.389,5.311
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2003-01-31,2,2003,5.829,5.311
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2003-02-28,3,2003,2.89,5.311
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2003-03-31,4,2003,3.256,5.311
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2003-04-30,5,2003,5.501,5.311
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2003-05-31,6,2003,7.182,5.311
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2003-06-30,7,2003,6.939,5.311
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2003-07-31,8,2003,6.741,5.311
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2003-08-31,9,2003,6.467,5.311
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2003-10-01,10,2003,6.848,5.311
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2003-10-31,11,2003,6.642,5.311
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2003-11-30,12,2003,2.351,5.311
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2003-12-31,1,2004,1.599,5.001
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2004-01-31,2,2004,2.974,5.001
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2004-02-29,3,2004,4.042,5.001
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2004-03-31,4,2004,5.891,5.001
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2004-04-30,5,2004,4.718,5.001
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2004-05-31,6,2004,5.451,5.001
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2004-06-30,7,2004,6.574,5.001
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2004-07-31,8,2004,5.382,5.001
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2004-08-31,9,2004,6.108,5.001
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2004-09-30,10,2004,6.344,5.001
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2004-10-31,11,2004,5.891,5.001
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2004-11-30,12,2004,3.607,5.001
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2004-12-31,1,2005,3.621,5.151
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2005-01-31,2,2005,5.8,5.151
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2005-02-28,3,2005,4.396,5.151
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2005-03-31,4,2005,4.081,5.151
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2005-04-30,5,2005,5.879,5.151
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2005-05-31,6,2005,4.488,5.151
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2005-06-30,7,2005,6.932,5.151
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2005-07-31,8,2005,7.743,5.151
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2005-08-31,9,2005,4.9,5.151
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2005-09-30,10,2005,5.17,5.151
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2005-10-31,11,2005,4.48,5.151
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2005-11-30,12,2005,4.426,5.151
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2005-12-31,1,2006,1.2,4.097
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2006-01-31,2,2006,1.744,4.097
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2006-02-28,3,2006,2.257,4.097
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2006-03-31,4,2006,4.341,4.097
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2006-04-30,5,2006,4.671,4.097
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2006-05-31,6,2006,4.587,4.097
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2006-06-30,7,2006,5.308,4.097
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2006-07-31,8,2006,6.175,4.097
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2006-08-31,9,2006,6.491,4.097
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2006-09-30,10,2006,6.372,4.097
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2006-10-31,11,2006,3.14,4.097
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2006-11-30,12,2006,2.851,4.097
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2006-12-31,1,2007,1.915,4.078
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2007-03-21,3,2007,3.426,4.078
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2007-04-02,4,2007,3.729,4.078
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2007-04-30,5,2007,4.495,4.078
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2007-05-31,6,2007,3.915,4.078
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2007-06-30,7,2007,4.793,4.078
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2007-07-31,8,2007,4.112,4.078
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2007-08-31,9,2007,4.869,4.078
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2007-09-30,10,2007,4.822,4.078
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2007-10-31,11,2007,4.904,4.078
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2007-12-07,12,2007,3.164,4.078
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2007-12-31,1,2008,3.135,4.307
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2008-01-31,2,2008,4.013,4.307
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2008-02-29,3,2008,3.284,4.307
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2008-03-31,4,2008,4.113,4.307
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2008-04-30,5,2008,5.406,4.307
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2008-05-31,6,2008,3.912,4.307
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2008-06-30,7,2008,4.889,4.307
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2008-07-31,8,2008,4.7,4.307
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2008-08-31,9,2008,5.302,4.307
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2008-09-30,10,2008,6.591,4.307
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2008-10-31,11,2008,2.963,4.307
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2008-11-30,12,2008,3.286,4.307
10,E246240,Abbotsford Airport Walmsley Road,02 - Lower Mainland,MVRD,2008-12-31,1,2009,0.4,0.4
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,1982-09-01,9,1982,-9999.0,-9999.0
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,1982-09-30,10,1982,-9999.0,-9999.0
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,1982-10-31,11,1982,-9999.0,-9999.0
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,1982-11-30,12,1982,-9999.0,-9999.0
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,1982-12-31,1,1983,-9999.0,-9999.0
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,1983-01-31,2,1983,-9999.0,-9999.0
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,1983-02-28,3,1983,-9999.0,-9999.0
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,1983-03-31,4,1983,-9999.0,-9999.0
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,1983-04-30,5,1983,-9999.0,-9999.0
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,1983-05-31,6,1983,-9999.0,-9999.0
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,1983-06-30,7,1983,-9999.0,-9999.0
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,1983-07-31,8,1983,-9999.0,-9999.0
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,1983-08-31,9,1983,-9999.0,-9999.0
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,1983-09-30,10,1983,-9999.0,-9999.0
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,1983-10-31,11,1983,-9999.0,-9999.0
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,1983-11-30,12,1983,-9999.0,-9999.0
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,1983-12-31,1,1984,-9999.0,-9999.0
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,1984-01-31,2,1984,-9999.0,-9999.0
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,1984-02-29,3,1984,-9999.0,-9999.0
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,1984-03-31,4,1984,-9999.0,-9999.0
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,1984-04-30,5,1984,-9999.0,-9999.0
10,0310177,Burnaby Kensington Park,02 - Lower Mainland,MVRD,1984-05-31,6,1984,-9999.0,-9999.0
